Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
IntensityFundamentalBasketball,https://intensityfundamentalbasketball.com/,Wilmington,NC,School,basketball,Unclear,,,,,,,,,,,,,,intensityfundamentalbasketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://intensityfundamentalbasketball.com/ | https://intensityfundamentalbasketball.com/staff,Playwright,https://intensityfundamentalbasketball.com,https://intensityfundamentalbasketball.com/,
Isle Blue,https://isleblue.co/,,NC,Unknown,squash,Unclear,,,,,,,reservations@isleblue.co,,,,,,,isleblue.co,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://isleblue.co/,Playwright,https://isleblue.co,https://isleblue.co/,
Jacksonville Country,https://www.jacksonvilleccnc.com/,,NC,Country Club,tennis,Unclear,5,"(910) 346-9804 Amenities | Jacksonville Country Club Jacksonville Country Club: Home With five tennis courts, you can be sure you won't have to wait to use the ... Jacksonville Country Club. (910) 3",,,,,,,,,,,,jacksonvilleccnc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: phone. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.jacksonvilleccnc.com/ | https://www.jacksonvilleccnc.com/membership,Playwright,https://jacksonvilleccnc.com,https://www.jacksonvilleccnc.com/,
JAH Workouts,https://www.jahworkouts.org/,Wilmington,NC,Unknown,basketball,Unclear,,,,,,jahworkouts@gmail.com,,,,,,,,jahworkouts.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.jahworkouts.org/ | https://www.jahworkouts.org/program/hoops-for-hope-toys-for-tots/17314 | https://www.jahworkouts.org/program/jah-acadamy-summer-training/17529 | https://www.jahworkouts.org/program/jah-skills-play-summer-camp/12900 | https://www.jahworkouts.org/program/shooter-sunday-2026/15396 | https://www.jahworkouts.org/program/training-camp/13253,Playwright,https://jahworkouts.org,https://www.jahworkouts.org/,
Jammers Volleyball Club,https://www.jammersvolleyball.com/,Durham,NC,School,volleyball,Unclear,,,,,,,,,,,,,,jammersvolleyball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.jammersvolleyball.com/ | https://www.jammersvolleyball.com/page/show/7299154-about-us | https://www.jammersvolleyball.com/page/show/8142743-paypal-payment-program-dues | https://www.jammersvolleyball.com/page/show/85181-jammers-coaching-staff | https://www.jammersvolleyball.com/page/show/85176-contact-us,Playwright,https://jammersvolleyball.com,https://www.jammersvolleyball.com/,
JCC Association of North America,https://jcca.org/,Asheville,NC,YMCA / JCC,basketball,Unclear,,,,,,jccassociation@jcca.org,,,,,,,,jcca.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://jcca.org/ | https://jcca.org/about-us/all-jcc-camps/ | https://jcca.org/about-us/mission-statement/ | https://jcca.org/about-us/history/ | https://jcca.org/about-us/statement-of-principles/ | https://jcca.org/about-us/jcc-association-inclusion-statement/ | https://jcca.org/about-us/policies/,Playwright,https://jcca.org,https://jcca.org/,
Johnston Community College,https://johnstoncc.edu/index.php,Smithfield,NC,College / University,basketball,Unclear,,,Vern,Lindquist,President,vllindquist@johnstoncc.edu,,,,,,,,johnstoncc.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://johnstoncc.edu/index.php | https://johnstoncc.edu/about/ | https://johnstoncc.edu/about/accreditation.html | https://johnstoncc.edu/about/campus-map.html | https://johnstoncc.edu/about/employment.html | https://johnstoncc.edu/about/leadership.html | https://johnstoncc.edu/programs/adult-education.php,Playwright,https://johnstoncc.edu,https://johnstoncc.edu/index.php,
Johnston County Government,https://www.johnstonnc.gov/,Smithfield,NC,School,tennis; basketball,Unclear,,,,,,webstaff@johnstonnc.gov,,,,,,,,johnstonnc.gov,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.johnstonnc.gov/,Playwright,https://johnstonnc.com,https://www.johnstonnc.gov/,
Journey League -,https://journeyleague.org/,Cary,NC,School,basketball,Unclear,,,,,,,,,,,,,,journeyleague.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://journeyleague.org/,Playwright,https://journeyleague.org,https://journeyleague.org/,
JW Athletics Foundation,https://www.jwathleticsfoundation.com/,Hillsborough,NC,Health Club,basketball,Unclear,,,,,,jwathletics7@gmail.com,,,,,,,,jwathleticsfoundation.com,Needs Review,"Court sports found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://www.jwathleticsfoundation.com/,Playwright,https://jwathleticsfoundation.com,https://www.jwathleticsfoundation.com/,
Kayak for the Warriors,https://www.kayakforthewarriors.org/,Pine Knoll Shores,NC,Country Club,pickleball; tennis,Unclear,,,,,,coordinatork4tw@gmail.com,,,,,,,,kayakforthewarriors.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.kayakforthewarriors.org/ | https://www.kayakforthewarriors.org/about-us | https://www.kayakforthewarriors.org/about-us/our-team | https://www.kayakforthewarriors.org/about-us/sponsors-donors | https://www.kayakforthewarriors.org/contact-us,Playwright,https://kayakforthewarriors.org,https://www.kayakforthewarriors.org/,
Kernodle Middle School,https://kernodlems.gcsnc.com/,Burlington,NC,School,basketball; badminton,Unclear,,,Peeler,Elementary,President,,,peeler@kernodlems.gcsnc.com,peeler.elementary@kernodlems.gcsnc.com,peelerelementary@kernodlems.gcsnc.com,pelementary@kernodlems.gcsnc.com,p.elementary@kernodlems.gcsnc.com,peelere@kernodlems.gcsnc.com,kernodlems.gcsnc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://kernodlems.gcsnc.com/ | https://kernodlems.gcsnc.com/about-us | https://kernodlems.gcsnc.com/about-us/administration | https://kernodlems.gcsnc.com/about-us/our-staff | https://kernodlems.gcsnc.com/about-us/our-history | https://kernodlems.gcsnc.com/about-us/mission-and-vision-new | https://kernodlems.gcsnc.com/about-us/school-leadership-information,Playwright,https://kernodlems.gcsnc.com,https://kernodlems.gcsnc.com/,
Kids In Sports,https://fayettevillenc.kidsinsports.com/,Fayetteville,NC,School,basketball; volleyball,Unclear,,,,,,fayettevillenc@kidsinsports.com,,,,,,,,kidsinsports.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://fayettevillenc.kidsinsports.com/ | https://fayettevillenc.kidsinsports.com/about | https://fayettevillenc.kidsinsports.com/enrichment_program | https://fayettevillenc.kidsinsports.com/general_inquiry/new | https://fayettevillenc.kidsinsports.com/programs | https://fayettevillenc.kidsinsports.com/contact.php,Playwright,https://fayettevillenc.kidsinsports.com,https://fayettevillenc.kidsinsports.com/,
Kildaire Farms Racquet and swim Club,https://kildairefarmsracquetandswimclub.com/,Cary,NC,Racquet / Tennis Club,pickleball; tennis; racquetball,Unclear,4,NTACT US TENNIS FACILITIES AND PROGRAMS 7 Clay Courts (Light) /10 Hard Courts (6 Light) & 4 Pickleball Courts Certified USPTA Tennis Professionals Full Service Pro Ship Lessons and Leagues for All Le,Styrling,Strother,General Manager,,,styrling@kildairefarmsracquetandswimclub.com,styrling.strother@kildairefarmsracquetandswimclub.com,styrlingstrother@kildairefarmsracquetandswimclub.com,sstrother@kildairefarmsracquetandswimclub.com,s.strother@kildairefarmsracquetandswimclub.com,styrlings@kildairefarmsracquetandswimclub.com,kildairefarmsracquetandswimclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://kildairefarmsracquetandswimclub.com/ | https://kildairefarmsracquetandswimclub.com/tennis-facilities | https://kildairefarmsracquetandswimclub.com/tennis-staff | https://kildairefarmsracquetandswimclub.com/racquetball-facilities | https://kildairefarmsracquetandswimclub.com/pool-staff-%26-lessons | https://kildairefarmsracquetandswimclub.com/contact-us,Playwright,https://kildairefarmsracquetandswimclub.com,https://kildairefarmsracquetandswimclub.com/,
"Kinston Country Club, premiere private club near Greenville, NC",https://kinstoncc.com/,Kinston,NC,Country Club,pickleball; tennis,Unclear,,,Ryan,Philyaw,General Manager,rphilyaw@kinstoncc.com,info@kinstoncc.com,,,,,,,kinstoncc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://kinstoncc.com/ | https://kinstoncc.com/our-club/about-us | https://kinstoncc.com/membership/membership-info | https://kinstoncc.com/membership/faq | https://kinstoncc.com/membership/membership-inquiry | https://kinstoncc.com/membership/member-application,Playwright,https://kinstoncc.com,https://kinstoncc.com/,
Knightdale High School,https://knightdalehs.wcpss.net/,,NC,School,tennis; volleyball,Unclear,,,,,,,,,,,,,,knightdalehs.wcpss.net,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://knightdalehs.wcpss.net/ | https://knightdalehs.wcpss.net/our-school/about-us | https://knightdalehs.wcpss.net/our-school/contact-us | https://knightdalehs.wcpss.net/our-school/faculty-staff-directory | https://knightdalehs.wcpss.net/student-life/athletics | https://knightdalehs.wcpss.net/news-detail/~board/3-knightdale-hs-home-news/post/featured-story,Playwright,https://knightdalehs.wcpss.net,https://knightdalehs.wcpss.net/,
Kure Beach Village,https://www.kurebeachvillage.com/,Kure Beach,NC,Unknown,pickleball; tennis,Unclear,2,purchased their properties because they could conveniently use ... Kure Beach Village has two Tennis Courts. Tennis Court one is located on Kure Village Way behind the Clubhouse. Tennis Court two i,,,,kbvhoa@gmail.com,,,,,,,,kurebeachvillage.com,Needs Review,"Court sports found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages.",https://www.kurebeachvillage.com/ | https://www.kurebeachvillage.com/resident-by-address/ | https://www.kurebeachvillage.com/directory-by-name/,Playwright,https://kurebeachvillage.com,https://www.kurebeachvillage.com/,
