Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
YMCA OF GLENDALE,https://www.glendaleymca.org/,Glendale,CA,YMCA / JCC,pickleball; basketball,Unclear,,,George,Saikali,President,,,george@glendaleymca.org,george.saikali@glendaleymca.org,georgesaikali@glendaleymca.org,gsaikali@glendaleymca.org,g.saikali@glendaleymca.org,georges@glendaleymca.org,glendaleymca.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.glendaleymca.org/ | https://www.glendaleymca.org/membership.html | https://www.glendaleymca.org/about-the-y.html | https://www.glendaleymca.org/y-staff.html | https://www.glendaleymca.org/contact.html | https://www.glendaleymca.org/youth--family-programs.html | https://www.glendaleymca.org/adult-fitness-programs.html,Playwright,https://glendaleymca.org,https://www.glendaleymca.org/,
YMCA of Orange County,https://orangecounty.recliquecore.com/,Laguna Niguel,CA,YMCA / JCC,basketball; volleyball,Unclear,,,,,,,,,,,,,,orangecounty.recliquecore.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://orangecounty.recliquecore.com/ | https://orangecounty.recliquecore.com/memberships | https://orangecounty.recliquecore.com/programs,Playwright,https://orangecounty.recliquecore.com,https://orangecounty.recliquecore.com/,
YMCA of the Foothills,https://www.ymcafoothills.org/,Glendale,CA,YMCA / JCC,pickleball; basketball; volleyball; racquetball,Unclear,,,,,,,membership@ymcafoothills.org,,,,,,,ymcafoothills.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.ymcafoothills.org/ | https://www.ymcafoothills.org/seniors | https://www.ymcafoothills.org/youthprograms | https://www.ymcafoothills.org/afterschool | https://www.ymcafoothills.org/about | https://www.ymcafoothills.org/facilitypolicies | https://www.ymcafoothills.org/contact,Playwright,https://ymcafoothills.org,https://www.ymcafoothills.org/,
YMCA Whittier,https://ymcawhittier.org/,Whittier,CA,YMCA / JCC,pickleball; tennis; basketball; badminton,Unclear,,,,,,,,,,,,,,ymcawhittier.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://ymcawhittier.org/ | https://ymcawhittier.org/programs/ | https://ymcawhittier.org/event-1/swim-lessons/ | https://ymcawhittier.org/programs/aquatics/ | https://ymcawhittier.org/programs/youth-programs/ | https://ymcawhittier.org/programs/youth-programs/youth-activities/ | https://ymcawhittier.org/health-benefits-philanthropy/,Playwright,https://ymcawhittier.org,https://ymcawhittier.org/,
Yorba Linda Country Club Tennis,https://www.yorbalindaclub.com/,Yorba Linda,CA,Country Club,tennis,Unclear,8,"n HISTORY CONTACT & DIRECTIONS REQUEST INFORMATION TENNIS Yorba Linda Country Club boasts eight tennis courts, all of them lit for nighttime play. The Club maintains a year-round calendar of tourname",,,,,membership@yorbalindaclub.com,,,,,,,yorbalindaclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.yorbalindaclub.com/ | https://www.yorbalindaclub.com/about-us | https://www.yorbalindaclub.com/membership | https://www.yorbalindaclub.com/about-us/troon-member-privileges | https://www.yorbalindaclub.com/about-us/tennis | https://www.yorbalindaclub.com/about-us/history,Playwright,https://yorbalindaclub.com,https://www.yorbalindaclub.com/,
Youth Basketball In Atascadero,https://passfirst.org/,,CA,Unknown,basketball,Unclear,,,,,,ballerbootcamp@gmail.com,,,,,,,,passfirst.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://passfirst.org/,Playwright,https://passfirst.org,https://passfirst.org/,
youth basketball league in San Gabriel - Breakthrough Sports,https://www.breakthroughsports.org/,,CA,Unknown,basketball; volleyball,Unclear,,,,,,,,,,,,,,breakthroughsports.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.breakthroughsports.org/ | https://www.breakthroughsports.org/about | https://www.breakthroughsports.org/staff,Playwright,https://breakthroughsports.org,https://www.breakthroughsports.org/,
Youth Basketball Programs,https://www.eastbaybasketball.com/,Antioch,CA,Unknown,basketball,Unclear,,,,,,eastbay@eastbaybasketball.com,,,,,,,,eastbaybasketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.eastbaybasketball.com/ | https://www.eastbaybasketball.com/contact-us | https://www.eastbaybasketball.com/about-us,Playwright,https://eastbaybasketball.com,https://www.eastbaybasketball.com/,
Youth Basketball Training,https://rainbasketballusa.com/,Tustin,CA,College / University,basketball,Unclear,90,MSU | Aspen Institute 🎓 Academic & Career Success The leadership pipeline starts on the court: 90% of female C-suite executives played sports as youth (EY) 73% of successful adults were y,,,,714-483-8252admin@rainbasketballusa.com,admin@rainbasketballusa.com,,,,,,,rainbasketballusa.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://rainbasketballusa.com/ | https://rainbasketballusa.com/youth-basketball-programs/youth-teams/ | https://rainbasketballusa.com/youth-basketball-programs/camps/basketball-summer-camps/ | https://rainbasketballusa.com/youth-basketball-programs/high-school-aau-basketball-teams-tryouts-rsvp/ | https://rainbasketballusa.com/youth-basketball-programs/free-skills-sessions/ | https://rainbasketballusa.com/about-us/,Playwright,https://rainbasketballusa.com,https://rainbasketballusa.com/,
Youth Basketball Training in Irvine & Tustin,https://www.upyourperformance.org/,Irvine,CA,College / University,basketball,Unclear,,,Advisory,Co,President,,info@upyourperformance.org,advisory@upyourperformance.org,advisory.co@upyourperformance.org,advisoryco@upyourperformance.org,aco@upyourperformance.org,a.co@upyourperformance.org,advisoryc@upyourperformance.org,upyourperformance.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.upyourperformance.org/ | https://www.upyourperformance.org/programs | https://www.upyourperformance.org/about | https://www.upyourperformance.org/contact,Playwright,https://upyourperformance.org,https://www.upyourperformance.org/,
"Youth Sports in El Cajon, CA",https://joinyouthsports.com/,San Diego,CA,Unknown,tennis; basketball; volleyball,Unclear,,,,,,tcleveland@joinyouthsports.com,,,,,,,,joinyouthsports.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://joinyouthsports.com/ | https://joinyouthsports.com/about | https://joinyouthsports.com/contact,Playwright,https://joinyouthsports.com,https://joinyouthsports.com/,
Youth Tennis Advantage,https://youthtennisadvantage.org/,San Francisco,CA,Racquet / Tennis Club,tennis,Unclear,,,Mike,Skinner,Co-Founder,mike@youthtennisadvantage.org,info@youthtennisadvantage.org,,,,,,,youthtennisadvantage.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://youthtennisadvantage.org/ | https://youthtennisadvantage.org/contact-us/ | https://youthtennisadvantage.org/about/ | https://youthtennisadvantage.org/about/board-of-directors/ | https://youthtennisadvantage.org/about/meet-the-team/ | https://youthtennisadvantage.org/about/annual-report/ | https://youthtennisadvantage.org/our-programs/,Playwright,https://youthtennisadvantage.org,https://youthtennisadvantage.org/,
"Yuba City High School (Yuba City, CA) Athletics",https://www.yubacityhonkers.com/,Yuba City,CA,School,tennis; basketball; volleyball,Unclear,,,,,,,,,,,,,,yubacityhonkers.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.yubacityhonkers.com/ | https://www.yubacityhonkers.com/facilities,Playwright,https://yubacityhonkers.com,https://www.yubacityhonkers.com/,
Yuba College,https://yc.yccd.edu/,Marysville,CA,College / University,basketball,Unclear,,,Tawny,Dotson,President,,,tawny@yc.yccd.edu,tawny.dotson@yc.yccd.edu,tawnydotson@yc.yccd.edu,tdotson@yc.yccd.edu,t.dotson@yc.yccd.edu,tawnyd@yc.yccd.edu,yc.yccd.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://yc.yccd.edu/ | https://yc.yccd.edu/about/cookie-policy-us/ | https://yc.yccd.edu/about/alumni/ | https://yc.yccd.edu/academics/faculty-directory/ | https://yc.yccd.edu/about/ | https://yc.yccd.edu/about/office-of-the-president/welcome/ | https://yc.yccd.edu/about/accreditation/,Playwright,https://yc.yccd.edu,https://yc.yccd.edu/,
Yucaipa Basketball Academy,https://www.yucaipabasketball.org/,Yucaipa,CA,School,basketball,Unclear,,,,,,,,,,,,,,yucaipabasketball.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.yucaipabasketball.org/ | https://www.yucaipabasketball.org/contact,Playwright,https://yucaipabasketball.org,https://www.yucaipabasketball.org/,
Yucaipa Youth Basketball,https://yucaipayouthbasketball.org/home,Yucaipa,CA,Unknown,basketball,Unclear,,,,,,,,,,,,,,yucaipayouthbasketball.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://yucaipayouthbasketball.org/home | https://yucaipayouthbasketball.org/content/2/About-Us | https://yucaipayouthbasketball.org/contact | https://yucaipayouthbasketball.org/current-programs,Playwright,https://yucaipayouthbasketball.org,https://yucaipayouthbasketball.org/home,
Zalles Racquet Sports,https://zallesracquetsports.com/,Foster City,CA,Racquet / Tennis Club,pickleball; tennis,Unclear,,,,,,zallesrs@gmail.com,,,,,,,,zallesracquetsports.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://zallesracquetsports.com/ | https://zallesracquetsports.com/about | https://zallesracquetsports.com/demo-programs/tennis | https://zallesracquetsports.com/demo-programs/pickleball | https://zallesracquetsports.com/contact,Playwright,https://zallesracquetsports.com,https://zallesracquetsports.com/,
